SegmentID,Gene
seg21,PIK3IP1-DT
seg21,LINC01521
seg21,LINC01640
seg21,CACNG2-DT
seg21,TTLL1-AS1
seg21,LINC01656
seg21,TOMM22-DT
seg21,LINC00207
seg21,MYH9-DT
seg21,RFPL3S
seg21,LINC02558
seg21,OGFRP1
seg21,HORMAD2-AS1
seg21,EFCAB6-DT
seg21,SYN3-AS1
seg21,LINC01644
seg21,LARGE1-AS1
seg21,CABP7-DT
seg21,LINC01310
seg21,LINC01589
seg21,MIRLET7BHG
seg21,LINC01639
seg21,LINC02939
seg21,ZNRF3-AS1
seg21,LINC02885
seg21,LINC01643
seg21,TRABD-AS1
seg21,NCF4-AS1
seg21,EPIC1
seg21,LINC00898
seg21,LINC01315
seg21,LINC02925
seg21,NUP50-DT
seg21,YWHAH-AS1
seg21,NHIP
seg21,LINC00229
seg21,MORC2-AS1
seg21,EFCAB6-AS1
seg21,PDXP-DT
seg21,LIF-AS1
seg21,TNRC6B-DT
seg21,MIR3667HG
seg21,IL2RB-AS1
seg21,RN7SKP252
seg21,RPL5P35
seg21,MGAT3-AS1
seg21,GAPDHP37
seg21,NDUFA6-DT
seg21,CYP2D8P
seg21,RFPL1S
seg21,RFPL4AP6
seg21,GOLGA2P4
seg21,LRRC37A14P
seg21,EP300-AS1
seg21,CSF2RBP1
seg21,TMEM184B-AS1
seg21,RNU12
seg21,TBC1D22A-DT
seg21,TBC1D22A-AS1
seg21,KLHDC7B-DT
seg21,KLHDC7B
seg21,CHKB-DT
seg21,ATP5MGL
seg21,SOX10
seg21,IL2RB
seg21,SEC14L3
seg21,GRAP2
seg21,HORMAD2
seg21,PNPLA3
seg21,TST
seg21,CYTH4
seg21,APOBEC3C
seg21,RAC2
seg21,SF3A1
seg21,NDUFA6
seg21,SLC5A1
seg21,MLC1
seg21,C1QTNF6
seg21,MAPK11
seg21,APOL4
seg21,SULT4A1
seg21,PIK3IP1
seg21,MEI1
seg21,CHADL
seg21,UQCR10
seg21,LGALS1
seg21,MPPED1
seg21,TNFRSF13C
seg21,MIOX
seg21,CARD10
seg21,SLC16A8
seg21,NOL12
seg21,GALR3
seg21,CSF2RB
seg21,APOBEC3F
seg21,PVALB
seg21,TAFA5
seg21,HSCB
seg21,CDC42EP1
seg21,CIMAP1B
seg21,PHF5A
seg21,SLC25A17
seg21,TOMM22
seg21,EP300
seg21,IFT27
seg21,MCM5
seg21,RASD2
seg21,RPS19BP1
seg21,MICALL1
seg21,RBX1
seg21,MGAT3
seg21,FBXO7
seg21,CENPM
seg21,SMC1B
seg21,PRR14L
seg21,PHF21B
seg21,SREBF2
seg21,ZC3H7B
seg21,GTSE1
seg21,POLR2F
seg21,SCO2
seg21,JOSD1
seg21,MTFP1
seg21,XBP1
seg21,MPST
seg21,CCDC117
seg21,TOB2
seg21,NIPSNAP1
seg21,SH3BP1
seg21,DESI1
seg21,ELFN2
seg21,PNPLA5
seg21,PATZ1
seg21,TXN2
seg21,TRABD
seg21,DENND6B
seg21,PPARA
seg21,ZBED4
seg21,RASL10A
seg21,WBP2NL
seg21,HMGXB4
seg21,SAMM50
seg21,KREMEN1
seg21,OSBP2
seg21,KDELR3
seg21,BRD1
seg21,TAB1
seg21,CCDC157
seg21,KIAA0930
seg21,PES1
seg21,CBX7
seg21,SMIM45
seg21,GCAT
seg21,MB
seg21,NUP50
seg21,APOL2
seg21,YWHAH
seg21,FOXRED2
seg21,KCNJ4
seg21,TCN2
seg21,LMF2
seg21,MAPK12
seg21,FBLN1
seg21,BAIAP2L2
seg21,TTLL1
seg21,CPT1B
seg21,PLA2G3
seg21,TIMP3
seg21,HDAC10
seg21,TUBGCP6
seg21,RNF215
seg21,KCTD17
seg21,TNRC6B
seg21,PLXNB2
seg21,APOL1
seg21,PMM1
seg21,CHKB
seg21,CSDC2
seg21,SEC14L4
seg21,XPNPEP3
seg21,RRP7A
seg21,SMDT1
seg21,PICK1
seg21,CERK
seg21,FAM118A
seg21,APOBEC3D
seg21,SMTN
seg21,CBX6
seg21,MAPK8IP2
seg21,GAS2L1
seg21,DRG1
seg21,ZMAT5
seg21,AP1B1
seg21,CABP7
seg21,RTCB
seg21,TOM1
seg21,CBY1
seg21,RBFOX2
seg21,ACO2
seg21,POLR3H
seg21,TBC1D22A
seg21,SCUBE1
seg21,NCAPH2
seg21,ARHGAP8
seg21,CHEK2
seg21,CASTOR1
seg21,APOL3
seg21,MYH9
seg21,PLA2G6
seg21,C22orf23
seg21,MAFF
seg21,TMEM184B
seg21,SGSM3
seg21,MTMR3
seg21,BIK
seg21,SUN2
seg21,TMPRSS6
seg21,UPK3A
seg21,POLDIP3
seg21,ANKRD54
seg21,GGA1
seg21,DMC1
seg21,THOC5
seg21,NF2
seg21,ISX
seg21,NAGA
seg21,TEF
seg21,EIF3D
seg21,APOL6
seg21,MORC2
seg21,A4GALT
seg21,SSTR3
seg21,EWSR1
seg21,ARFGAP3
seg21,GTPBP1
seg21,ATF4
seg21,DEPDC5
seg21,APOBEC3G
seg21,ASCC2
seg21,TTC38
seg21,ST13
seg21,RABL2B
seg21,EMID1
seg21,LIMK2
seg21,CDPF1
seg21,TBC1D10A
seg21,ZNRF3
seg21,RANGAP1
seg21,MIEF1
seg21,TRMU
seg21,ARSA
seg21,PHETA2
seg21,CYP2D6
seg21,RNF185
seg21,DNAL4
seg21,CCDC134
seg21,PARVG
seg21,DUSP18
seg21,LARGE1
seg21,PIM3
seg21,RHBDD3
seg21,CYB5R3
seg21,PPP6R2
seg21,SBF1
seg21,CSNK1E
seg21,ALG12
seg21,CRELD2
seg21,SYNGR1
seg21,SERHL2
seg21,MFNG
seg21,NFAM1
seg21,ADSL
seg21,L3MBTL2
seg21,GRAMD4
seg21,XRCC6
seg21,TYMP
seg21,GAL3ST1
seg21,EFCAB6
seg21,PACSIN2
seg21,RPL3
seg21,PDGFB
seg21,TSPO
seg21,MCAT
seg21,SFI1
seg21,EIF4ENIF1
seg21,"PISD""ACH-000899"
seg22,NCF4
seg22,ACO2P1
seg22,CACNA1I
seg22,ENTHD1
seg22,MRPS18CP6
seg22,COX5BP7
seg22,TRIOBP
seg22,MTFR2P2
seg22,GTSE1-DT
seg22,RTL6
seg22,RPL35AP36
seg22,PKDREJ
seg22,FUNDC2P4
seg22,SKP1P4
seg22,SHISAL1
seg22,SCUBE1-AS1
seg22,SNORD83A
seg22,MIR6821
seg22,SNORD83B
seg22,SNORD43
seg22,MIR4535
seg22,MIR3201
seg22,RN7SKP214
seg22,IGLCOR22-1
seg22,SLC5A4-AS1
seg22,CPSF1P1
seg22,RFPL3
seg22,IGLCOR22-2
seg22,IGLVIVOR22-2
seg22,RGL4P1
seg22,RN7SL305P
seg22,RPL39P41
seg22,RPL7P52
seg22,COX6B1P3
seg22,RPL4P6
seg22,APOBEC3B
seg22,ACR
seg22,SNRPA1P2
seg22,MIR4764
seg22,SNORA50B
seg22,LARGE-IT1
seg22,FAM136EP
seg22,CELSR1
seg22,PARVB
seg22,RNU6-495P
seg22,SNU13
seg22,RNU6-476P
seg22,HMGN2P10
seg22,RNU6ATAC22P
seg22,PANX2
seg22,MIR33A
seg22,MIR378I
seg22,SNORD13P1
seg22,RNU7-167P
seg22,MIR3909
seg22,MIR6069
seg22,HMOX1
seg22,CACNG2
seg22,SLC5A4
seg22,APOBEC3H
seg22,CIMIP4
seg22,RNU6-900P
seg22,MIR6820
seg22,MIR4534
seg22,RPS29P31
seg22,PRDX3P1
seg22,MIR658
seg22,MIR659
seg22,EIF3L
seg22,TCF20
seg22,MTCO1P20
seg22,MTCO2P20
seg22,MTATP6P20
seg22,MTCO3P20
seg22,MTCYBP34
seg22,MTND1P10
seg22,SYCE3
seg22,CHKB-CPT1B
seg22,H1-0
seg22,FAM227A
seg22,SHISA8
seg22,HMGN2P9
seg22,TRMT112P8
seg22,MRPS16P3
seg22,APOL5
seg22,NDUFA9P1
seg22,MIR6819
seg22,RPS15AP38
seg22,SELENOO
seg22,BPIFC
seg22,ADM2
seg22,MIRLET7A3
seg22,MIR4763
seg22,MIRLET7B
seg22,RN7SKP80
seg22,RNU6-513P
seg22,RPL5P34
seg22,ADAMTS7P5
seg22,COA1P1
seg22,RFPL2
seg22,IL17REL
seg22,RN7SKP210
seg22,UQCRFS1P1
seg22,TMA7B
seg22,RNU6-375P
seg22,MIR6889
seg22,RN7SL704P
seg22,MCHR1
seg22,RN7SL385P
seg22,TPTEP2-CSNK1E
seg22,DDX17
seg22,LGALS2
seg22,TTLL8
seg22,MRTFA
seg22,RPS9P2
seg22,ACTBP15
seg22,MIR1281
seg22,TPTEP2
seg22,RRP7BP
seg22,AP1B1P1
seg22,AP1B1P2
seg22,MIR1249
seg22,RIBC2
seg22,RNU6-1161P
seg22,MIR4762
seg22,C22orf42
seg22,PDXP
seg22,SEPTIN3
seg22,RN7SL20P
seg22,RPL17P52
seg22,RNU6-201P
seg22,RPS17P16
seg22,RNA5SP497
seg22,ETFRF1P1
seg22,SYN3
seg22,ATXN10
seg22,TRNT1P2
seg22,WNT7B
seg22,APOBEC3A
seg22,MOV10L1
seg22,OLA1P1
seg22,CYP2D7
seg22,SLC25A5P1
seg22,LINC01399
seg22,C22orf46P
seg22,SERHL
seg22,SELENOO-AS1
seg22,FAM83F
seg22,SGSM3-AS1
seg22,SHANK3
seg22,RNU6-409P
seg22,KRT18P23
seg22,ANP32BP2
seg22,PRR5
seg22,PRR5-ARHGAP8
seg22,RPL6P28
seg22,RFKP4
seg22,JTBP1
seg22,MIR4766
seg22,DNAJB7
seg22,RNU6-379P
seg22,L3MBTL2-AS1
seg22,H2AZP6
seg22,RPS26P59
seg22,RPS18P14
seg22,MIR7109
seg22,RPS25P10
seg22,TTLL12
seg22,SCUBE1-AS2
seg22,SREBF2-AS1
seg22,RPL35P8
seg22,MIR3667
seg22,APOBEC3B-AS1
seg22,LINC00899
seg22,PRR34
seg22,MIR3619
seg22,NPTXR
seg22,LARGE-AS1
seg22,MRTFA-AS1
seg22,LINC01640
seg22,CACNG2-DT
seg22,TTLL1-AS1
seg22,LINC01656
seg22,TOMM22-DT
seg22,LINC00207
seg22,MYH9-DT
seg22,RFPL3S
seg22,LINC02558
seg22,OGFRP1
seg22,EFCAB6-DT
seg22,SYN3-AS1
seg22,LINC01644
seg22,LARGE1-AS1
seg22,LINC01310
seg22,LINC01589
seg22,MIRLET7BHG
seg22,LINC01639
seg22,LINC02939
seg22,LINC02885
seg22,LINC01643
seg22,TRABD-AS1
seg22,NCF4-AS1
seg22,EPIC1
seg22,LINC00898
seg22,LINC01315
seg22,LINC02925
seg22,NUP50-DT
seg22,YWHAH-AS1
seg22,NHIP
seg22,LINC00229
seg22,EFCAB6-AS1
seg22,PDXP-DT
seg22,TNRC6B-DT
seg22,MIR3667HG
seg22,IL2RB-AS1
seg22,RN7SKP252
seg22,RPL5P35
seg22,MGAT3-AS1
seg22,GAPDHP37
seg22,NDUFA6-DT
seg22,CYP2D8P
seg22,GOLGA2P4
seg22,LRRC37A14P
seg22,EP300-AS1
seg22,CSF2RBP1
seg22,TMEM184B-AS1
seg22,RNU12
seg22,TBC1D22A-DT
seg22,TBC1D22A-AS1
seg22,KLHDC7B-DT
seg22,KLHDC7B
seg22,CHKB-DT
seg22,ATP5MGL
seg22,SOX10
seg22,IL2RB
seg22,GRAP2
seg22,PNPLA3
seg22,TST
seg22,CYTH4
seg22,APOBEC3C
seg22,RAC2
seg22,NDUFA6
seg22,SLC5A1
seg22,MLC1
seg22,C1QTNF6
seg22,MAPK11
seg22,APOL4
seg22,SULT4A1
seg22,MEI1
seg22,CHADL
seg22,LGALS1
seg22,MPPED1
seg22,TNFRSF13C
seg22,MIOX
seg22,CARD10
seg22,SLC16A8
seg22,NOL12
seg22,GALR3
seg22,CSF2RB
seg22,APOBEC3F
seg22,PVALB
seg22,TAFA5
seg22,CDC42EP1
seg22,CIMAP1B
seg22,PHF5A
seg22,SLC25A17
seg22,TOMM22
seg22,EP300
seg22,IFT27
seg22,MCM5
seg22,RASD2
seg22,RPS19BP1
seg22,MICALL1
seg22,RBX1
seg22,MGAT3
seg22,FBXO7
seg22,CENPM
seg22,SMC1B
seg22,PRR14L
seg22,PHF21B
seg22,SREBF2
seg22,ZC3H7B
seg22,GTSE1
seg22,POLR2F
seg22,SCO2
seg22,JOSD1
seg22,MPST
seg22,TOB2
seg22,SH3BP1
seg22,DESI1
seg22,ELFN2
seg22,PNPLA5
seg22,TXN2
seg22,TRABD
seg22,DENND6B
seg22,PPARA
seg22,ZBED4
seg22,WBP2NL
seg22,HMGXB4
seg22,SAMM50
seg22,KDELR3
seg22,BRD1
seg22,TAB1
seg22,KIAA0930
seg22,CBX7
seg22,SMIM45
seg22,GCAT
seg22,MB
seg22,NUP50
seg22,APOL2
seg22,YWHAH
seg22,FOXRED2
seg22,KCNJ4
seg22,LMF2
seg22,MAPK12
seg22,FBLN1
seg22,BAIAP2L2
seg22,TTLL1
seg22,CPT1B
seg22,TIMP3
seg22,HDAC10
seg22,TUBGCP6
seg22,KCTD17
seg22,TNRC6B
seg22,PLXNB2
seg22,APOL1
seg22,PMM1
seg22,CHKB
seg22,CSDC2
seg22,XPNPEP3
seg22,RRP7A
seg22,SMDT1
seg22,PICK1
seg22,CERK
seg22,FAM118A
seg22,APOBEC3D
seg22,CBX6
seg22,MAPK8IP2
seg22,DRG1
seg22,RTCB
seg22,TOM1
seg22,CBY1
seg22,RBFOX2
seg22,ACO2
seg22,POLR3H
seg22,TBC1D22A
seg22,SCUBE1
seg22,NCAPH2
seg22,ARHGAP8
seg22,APOL3
seg22,MYH9
seg22,PLA2G6
seg22,C22orf23
seg22,MAFF
seg22,TMEM184B
seg22,SGSM3
seg22,BIK
seg22,SUN2
seg22,TMPRSS6
seg22,UPK3A
seg22,POLDIP3
seg22,ANKRD54
seg22,GGA1
seg22,DMC1
seg22,ISX
seg22,NAGA
seg22,TEF
seg22,EIF3D
seg22,APOL6
seg22,A4GALT
seg22,SSTR3
seg22,ARFGAP3
seg22,GTPBP1
seg22,ATF4
seg22,DEPDC5
seg22,APOBEC3G
seg22,TTC38
seg22,ST13
seg22,RABL2B
seg22,CDPF1
seg22,RANGAP1
seg22,MIEF1
seg22,TRMU
seg22,ARSA
seg22,PHETA2
seg22,CYP2D6
seg22,DNAL4
seg22,CCDC134
seg22,PARVG
seg22,LARGE1
seg22,PIM3
seg22,CYB5R3
seg22,PPP6R2
seg22,SBF1
seg22,CSNK1E
seg22,ALG12
seg22,CRELD2
seg22,SYNGR1
seg22,SERHL2
seg22,MFNG
seg22,NFAM1
seg22,ADSL
seg22,L3MBTL2
seg22,GRAMD4
seg22,XRCC6
seg22,TYMP
seg22,EFCAB6
seg22,PACSIN2
seg22,RPL3
seg22,PDGFB
seg22,TSPO
seg22,MCAT
seg22,SFI1
seg22,"PISD"""
seg22,ACH-000580
seg23,NCF4
seg23,CACNA1I
seg23,ENTHD1
seg23,MRPS18CP6
seg23,COX5BP7
seg23,TRIOBP
seg23,MTFR2P2
seg23,GTSE1-DT
seg23,RTL6
seg23,RPL35AP36
seg23,PKDREJ
seg23,FUNDC2P4
seg23,SKP1P4
seg23,SHISAL1
seg23,SCUBE1-AS1
seg23,SNORD83A
seg23,MIR6821
seg23,SNORD83B
seg23,SNORD43
seg23,MIR4535
seg23,MIR3201
seg23,RN7SKP214
seg23,RPL39P41
seg23,RPL7P52
seg23,COX6B1P3
seg23,RPL4P6
seg23,APOBEC3B
seg23,ACR
seg23,SNRPA1P2
seg23,FAM136EP
seg23,CELSR1
seg23,PARVB
seg23,RNU6-495P
seg23,SNU13
seg23,RNU6-476P
seg23,HMGN2P10
seg23,RNU6ATAC22P
seg23,PANX2
seg23,MIR33A
seg23,MIR378I
seg23,SNORD13P1
seg23,APOBEC3H
seg23,CIMIP4
seg23,RNU6-900P
seg23,MIR6820
seg23,MIR4534
seg23,RPS29P31
seg23,PRDX3P1
seg23,MIR658
seg23,MIR659
seg23,EIF3L
seg23,TCF20
seg23,SYCE3
seg23,CHKB-CPT1B
seg23,H1-0
seg23,FAM227A
seg23,SHISA8
seg23,HMGN2P9
seg23,SELENOO
seg23,ADM2
seg23,MIRLET7A3
seg23,MIR4763
seg23,MIRLET7B
seg23,RN7SKP80
seg23,RNU6-513P
seg23,RPL5P34
seg23,ADAMTS7P5
seg23,COA1P1
seg23,IL17REL
seg23,RN7SKP210
seg23,UQCRFS1P1
seg23,TMA7B
seg23,RNU6-375P
seg23,MIR6889
seg23,RN7SL704P
seg23,MCHR1
seg23,RN7SL385P
seg23,TPTEP2-CSNK1E
seg23,DDX17
seg23,LGALS2
seg23,TTLL8
seg23,MRTFA
seg23,RPS9P2
seg23,ACTBP15
seg23,MIR1281
seg23,TPTEP2
seg23,RRP7BP
seg23,MIR1249
seg23,RIBC2
seg23,RNU6-1161P
seg23,MIR4762
seg23,PDXP
seg23,SEPTIN3
seg23,ATXN10
seg23,TRNT1P2
seg23,WNT7B
seg23,APOBEC3A
seg23,MOV10L1
seg23,OLA1P1
seg23,CYP2D7
seg23,SLC25A5P1
seg23,C22orf46P
seg23,SERHL
seg23,SELENOO-AS1
seg23,FAM83F
seg23,SGSM3-AS1
seg23,SHANK3
seg23,RNU6-409P
seg23,KRT18P23
seg23,ANP32BP2
seg23,PRR5
seg23,PRR5-ARHGAP8
seg23,RPL6P28
seg23,RFKP4
seg23,JTBP1
seg23,MIR4766
seg23,DNAJB7
seg23,RNU6-379P
seg23,L3MBTL2-AS1
seg23,RPS25P10
seg23,TTLL12
seg23,SCUBE1-AS2
seg23,SREBF2-AS1
seg23,RPL35P8
seg23,MIR3667
seg23,APOBEC3B-AS1
seg23,LINC00899
seg23,PRR34
seg23,MIR3619
seg23,NPTXR
seg23,MRTFA-AS1
seg23,CACNG2-DT
seg23,TTLL1-AS1
seg23,LINC01656
seg23,TOMM22-DT
seg23,LINC00207
seg23,OGFRP1
seg23,EFCAB6-DT
seg23,LINC01644
seg23,LINC01310
seg23,LINC01589
seg23,MIRLET7BHG
seg23,LINC01639
seg23,LINC02939
seg23,TRABD-AS1
seg23,NCF4-AS1
seg23,EPIC1
seg23,LINC00898
seg23,LINC01315
seg23,LINC02925
seg23,NUP50-DT
seg23,NHIP
seg23,LINC00229
seg23,EFCAB6-AS1
seg23,PDXP-DT
seg23,TNRC6B-DT
seg23,MIR3667HG
seg23,IL2RB-AS1
seg23,RN7SKP252
seg23,RPL5P35
seg23,MGAT3-AS1
seg23,GAPDHP37
seg23,NDUFA6-DT
seg23,CYP2D8P
seg23,GOLGA2P4
seg23,LRRC37A14P
seg23,EP300-AS1
seg23,CSF2RBP1
seg23,TMEM184B-AS1
seg23,RNU12
seg23,TBC1D22A-DT
seg23,TBC1D22A-AS1
seg23,KLHDC7B-DT
seg23,KLHDC7B
seg23,CHKB-DT
seg23,ATP5MGL
seg23,SOX10
seg23,IL2RB
seg23,GRAP2
seg23,PNPLA3
seg23,TST
seg23,CYTH4
seg23,APOBEC3C
seg23,RAC2
seg23,NDUFA6
seg23,MLC1
seg23,C1QTNF6
seg23,MAPK11
seg23,SULT4A1
seg23,MEI1
seg23,CHADL
seg23,LGALS1
seg23,MPPED1
seg23,TNFRSF13C
seg23,MIOX
seg23,CARD10
seg23,SLC16A8
seg23,NOL12
seg23,GALR3
seg23,CSF2RB
seg23,APOBEC3F
seg23,PVALB
seg23,TAFA5
seg23,CDC42EP1
seg23,CIMAP1B
seg23,PHF5A
seg23,SLC25A17
seg23,TOMM22
seg23,EP300
seg23,IFT27
seg23,RPS19BP1
seg23,MICALL1
seg23,RBX1
seg23,MGAT3
seg23,CENPM
seg23,SMC1B
seg23,PHF21B
seg23,SREBF2
seg23,ZC3H7B
seg23,GTSE1
seg23,POLR2F
seg23,SCO2
seg23,JOSD1
seg23,MPST
seg23,TOB2
seg23,SH3BP1
seg23,DESI1
seg23,ELFN2
seg23,PNPLA5
seg23,TRABD
seg23,DENND6B
seg23,PPARA
seg23,ZBED4
seg23,WBP2NL
seg23,SAMM50
seg23,KDELR3
seg23,BRD1
seg23,TAB1
seg23,KIAA0930
seg23,CBX7
seg23,SMIM45
seg23,GCAT
seg23,NUP50
seg23,KCNJ4
seg23,LMF2
seg23,MAPK12
seg23,FBLN1
seg23,BAIAP2L2
seg23,TTLL1
seg23,CPT1B
seg23,HDAC10
seg23,TUBGCP6
seg23,KCTD17
seg23,TNRC6B
seg23,PLXNB2
seg23,PMM1
seg23,CHKB
seg23,CSDC2
seg23,XPNPEP3
seg23,RRP7A
seg23,SMDT1
seg23,PICK1
seg23,CERK
seg23,FAM118A
seg23,APOBEC3D
seg23,CBX6
seg23,MAPK8IP2
seg23,CBY1
seg23,ACO2
seg23,POLR3H
seg23,TBC1D22A
seg23,SCUBE1
seg23,NCAPH2
seg23,ARHGAP8
seg23,PLA2G6
seg23,C22orf23
seg23,MAFF
seg23,TMEM184B
seg23,SGSM3
seg23,BIK
seg23,SUN2
seg23,TMPRSS6
seg23,UPK3A
seg23,POLDIP3
seg23,ANKRD54
seg23,GGA1
seg23,DMC1
seg23,NAGA
seg23,TEF
seg23,A4GALT
seg23,SSTR3
seg23,ARFGAP3
seg23,GTPBP1
seg23,ATF4
seg23,APOBEC3G
seg23,TTC38
seg23,ST13
seg23,RABL2B
seg23,CDPF1
seg23,RANGAP1
seg23,MIEF1
seg23,TRMU
seg23,ARSA
seg23,PHETA2
seg23,CYP2D6
seg23,DNAL4
seg23,CCDC134
seg23,PARVG
seg23,PIM3
seg23,CYB5R3
seg23,PPP6R2
seg23,SBF1
seg23,CSNK1E
seg23,ALG12
seg23,CRELD2
seg23,SYNGR1
seg23,SERHL2
seg23,MFNG
seg23,NFAM1
seg23,ADSL
seg23,L3MBTL2
seg23,GRAMD4
seg23,XRCC6
seg23,TYMP
seg23,EFCAB6
seg23,PACSIN2
seg23,RPL3
seg23,PDGFB
seg23,TSPO
seg23,"MCAT""ACH-000917"
seg24,NCF4
seg24,ACO2P1
seg24,RN7SKP214
seg24,IGLCOR22-1
seg24,SLC5A4-AS1
seg24,CPSF1P1
seg24,RFPL3
seg24,IGLCOR22-2
seg24,IGLVIVOR22-2
seg24,RGL4P1
seg24,RN7SL305P
seg24,RPL39P41
seg24,MIR4764
seg24,SNORA50B
seg24,LARGE-IT1
seg24,RNU7-167P
seg24,MIR3909
seg24,MIR6069
seg24,HMOX1
seg24,CACNG2
seg24,SLC5A4
seg24,CIMIP4
seg24,MTCO1P20
seg24,MTCO2P20
seg24,MTATP6P20
seg24,MTCO3P20
seg24,MTCYBP34
seg24,MTND1P10
seg24,TRMT112P8
seg24,MRPS16P3
seg24,APOL5
seg24,NDUFA9P1
seg24,MIR6819
seg24,RPS15AP38
seg24,BPIFC
seg24,RFPL2
seg24,AP1B1P1
seg24,AP1B1P2
seg24,C22orf42
seg24,RN7SL20P
seg24,RPL17P52
seg24,RNU6-201P
seg24,RPS17P16
seg24,RNA5SP497
seg24,ETFRF1P1
seg24,SYN3
seg24,LINC01399
seg24,H2AZP6
seg24,RPS26P59
seg24,RPS18P14
seg24,MIR7109
seg24,LARGE-AS1
seg24,LINC01640
seg24,CACNG2-DT
seg24,MYH9-DT
seg24,RFPL3S
seg24,LINC02558
seg24,SYN3-AS1
seg24,LARGE1-AS1
seg24,LINC02885
seg24,LINC01643
seg24,NCF4-AS1
seg24,YWHAH-AS1
seg24,IL2RB-AS1
seg24,CSF2RBP1
seg24,IL2RB
seg24,TST
seg24,CYTH4
seg24,RAC2
seg24,SLC5A1
seg24,C1QTNF6
seg24,APOL4
seg24,CSF2RB
seg24,PVALB
seg24,IFT27
seg24,MCM5
seg24,RASD2
seg24,FBXO7
seg24,PRR14L
seg24,MPST
seg24,ELFN2
seg24,TXN2
seg24,HMGXB4
seg24,MB
seg24,APOL2
seg24,YWHAH
seg24,FOXRED2
seg24,TIMP3
seg24,KCTD17
seg24,APOL1
seg24,DRG1
seg24,RTCB
seg24,TOM1
seg24,RBFOX2
seg24,APOL3
seg24,MYH9
seg24,TMPRSS6
seg24,ISX
seg24,EIF3D
seg24,APOL6
seg24,SSTR3
seg24,DEPDC5
seg24,LARGE1
seg24,SFI1
seg24,EIF4ENIF1
seg24,"PISD"""
seg24,ACH-000627
seg25,NCF4
seg25,ACO2P1
seg25,CACNA1I
seg25,ENTHD1
seg25,MRPS18CP6
seg25,COX5BP7
seg25,TRIOBP
seg25,MTFR2P2
seg25,GTSE1-DT
seg25,RTL6
seg25,RPL35AP36
seg25,PKDREJ
seg25,FUNDC2P4
seg25,SKP1P4
seg25,SHISAL1
seg25,SCUBE1-AS1
seg25,SNORD83A
seg25,MIR6821
seg25,SNORD83B
seg25,SNORD43
seg25,MIR4535
seg25,MIR3201
seg25,RN7SKP214
seg25,RPL39P41
seg25,RPL7P52
seg25,COX6B1P3
seg25,RPL4P6
seg25,APOBEC3B
seg25,ACR
seg25,SNRPA1P2
seg25,MIR4764
seg25,SNORA50B
seg25,LARGE-IT1
seg25,FAM136EP
seg25,CELSR1
seg25,PARVB
seg25,RNU6-495P
seg25,SNU13
seg25,RNU6-476P
seg25,HMGN2P10
seg25,RNU6ATAC22P
seg25,PANX2
seg25,MIR33A
seg25,MIR378I
seg25,SNORD13P1
seg25,RNU7-167P
seg25,MIR3909
seg25,MIR6069
seg25,HMOX1
seg25,CACNG2
seg25,APOBEC3H
seg25,CIMIP4
seg25,RNU6-900P
seg25,MIR6820
seg25,MIR4534
seg25,RPS29P31
seg25,PRDX3P1
seg25,MIR658
seg25,MIR659
seg25,EIF3L
seg25,TCF20
seg25,MTCO1P20
seg25,MTCO2P20
seg25,MTATP6P20
seg25,MTCO3P20
seg25,MTCYBP34
seg25,MTND1P10
seg25,SYCE3
seg25,CHKB-CPT1B
seg25,H1-0
seg25,FAM227A
seg25,SHISA8
seg25,HMGN2P9
seg25,TRMT112P8
seg25,MRPS16P3
seg25,APOL5
seg25,NDUFA9P1
seg25,MIR6819
seg25,RPS15AP38
seg25,SELENOO
seg25,ADM2
seg25,MIRLET7A3
seg25,MIR4763
seg25,MIRLET7B
seg25,RN7SKP80
seg25,RNU6-513P
seg25,RPL5P34
seg25,ADAMTS7P5
seg25,COA1P1
seg25,IL17REL
seg25,RN7SKP210
seg25,UQCRFS1P1
seg25,TMA7B
seg25,RNU6-375P
seg25,MIR6889
seg25,RN7SL704P
seg25,MCHR1
seg25,RN7SL385P
seg25,TPTEP2-CSNK1E
seg25,DDX17
seg25,LGALS2
seg25,TTLL8
seg25,MRTFA
seg25,RPS9P2
seg25,ACTBP15
seg25,MIR1281
seg25,TPTEP2
seg25,RRP7BP
seg25,MIR1249
seg25,RIBC2
seg25,RNU6-1161P
seg25,MIR4762
seg25,PDXP
seg25,SEPTIN3
seg25,ATXN10
seg25,TRNT1P2
seg25,WNT7B
seg25,APOBEC3A
seg25,MOV10L1
seg25,OLA1P1
seg25,CYP2D7
seg25,SLC25A5P1
seg25,LINC01399
seg25,C22orf46P
seg25,SERHL
seg25,SELENOO-AS1
seg25,FAM83F
seg25,SGSM3-AS1
seg25,SHANK3
seg25,RNU6-409P
seg25,KRT18P23
seg25,ANP32BP2
seg25,PRR5
seg25,PRR5-ARHGAP8
seg25,RPL6P28
seg25,RFKP4
seg25,JTBP1
seg25,MIR4766
seg25,DNAJB7
seg25,RNU6-379P
seg25,L3MBTL2-AS1
seg25,RPS25P10
seg25,TTLL12
seg25,SCUBE1-AS2
seg25,SREBF2-AS1
seg25,RPL35P8
seg25,MIR3667
seg25,APOBEC3B-AS1
seg25,LINC00899
seg25,PRR34
seg25,MIR3619
seg25,NPTXR
seg25,LARGE-AS1
seg25,MRTFA-AS1
seg25,CACNG2-DT
seg25,TTLL1-AS1
seg25,LINC01656
seg25,TOMM22-DT
